@@Culture:ru-RU
QBMTranslationAddOnSource;EntryKey;"AssignmentRequestValidUntil";"This assignment request is valid until {0}.";"Этот запрос назначения действителен до {0}."
QBMTranslationAddOnSource;EntryKey;"AssignToITShop";"Assign to IT shop";"Назначить в ИТ-супермаркет"
QBMTranslationAddOnSource;EntryKey;"At least one condition has to be met.";"At least one condition has to be met.";"Должно выполняться по меньшей мере одно условие."
QBMTranslationAddOnSource;EntryKey;"At least one request cannot be performed.";"At least one request cannot be performed.";"Невозможно исполнить по меньшей мере один запрос."
QBMTranslationAddOnSource;EntryKey;"At least one request cannot be submitted.";"At least one request cannot be submitted.";"Невозможно отправить по меньшей мере один запрос."
QBMTranslationAddOnSource;EntryKey;"At least one request is not compliant with company regulations. You can still choose to submit your shopping cart.";"At least one request is not compliant with company regulations. You can still choose to submit your shopping cart.";"По меньшей мере один запрос не удовлетворяет условиям компании. Вы все равно можете отправить свою корзину."
QBMTranslationAddOnSource;EntryKey;"At least one request item is not compliant with company regulations. You can still choose to submit your request.";"At least one request item is not compliant with company regulations. You can still choose to submit your request.";"По меньшей мере один элемент запроса не удовлетворяет условиям компании. Вы все равно можете отправить свой запрос."
QBMTranslationAddOnSource;EntryKey;"At least one rule has been violated that requires approval for every exception. Rule: {0}.";"At least one rule has been violated that requires approval for every exception. Rule: {0}.";"Было нарушено по меньшей мере одно правило. требующее утверждения по каждому исключению. Правило: {0}."
QBMTranslationAddOnSource;EntryKey;"Attestation";"Attestation";"Аттестация"
QBMTranslationAddOnSource;EntryKey;"Attribute";"Attribute";"Атрибут"
QBMTranslationAddOnSource;EntryKey;"Attribute-based calculation";"Attribute-based calculation";"Расчет на основе атрибутов"
QBMTranslationAddOnSource;EntryKey;"Attributes for employee search";"Attributes for employee search";"Атрибуты для поиска сотрудников"
QBMTranslationAddOnSource;EntryKey;"Attributes for security check";"Attributes for security check";"Атрибуты для проверки безопасности"
QBMTranslationAddOnSource;EntryKey;"Auditing";"Auditing";"Аудирование"
QBMTranslationAddOnSource;EntryKey;"Authenticate by answering your private password question";"I want to answer my secret password question";"Я хочу ответить на секретный вопрос к паролю"
QBMTranslationAddOnSource;EntryKey;"Authenticate by answering your private password question.";"I want to answer my secret password question";"Я хочу ответить на секретный вопрос к паролю"
QBMTranslationAddOnSource;EntryKey;"Authenticate by answering your private password questions";"I want to answer my secret password questions";"Я хочу ответить на секретные вопросы к паролю"
QBMTranslationAddOnSource;EntryKey;"Authenticate by answering your private password questions.";"I want to answer my secret password questions";"Я хочу ответить на секретные вопросы к паролю"
QBMTranslationAddOnSource;EntryKey;"Authenticate with a temporary passcode.";"I have a passcode";"У меня есть пароль"
QBMTranslationAddOnSource;EntryKey;"Authenticate with Starling 2FA app";"Authenticate with Starling 2FA app";"Проводите проверку подлинности с помощью приложения Starling 2FA"
QBMTranslationAddOnSource;EntryKey;"Authenticate with your current password";"I log in with my current password";"Я вхожу в систему с помощью моего текущего пароля"
QBMTranslationAddOnSource;EntryKey;"Authentication method";"Authentication method";"Метод аутентификации"
QBMTranslationAddOnSource;EntryKey;"Authentication required";"Authentication required";"Требуется аутентификация"
